,prior,forced posterior,choose posterior
0,0.3333333333333333,0.3333333333333333,0.3333333333333333
1,0.3333333333333333,0.3333333333333333,0.3333333333333333
2,0.3333333333333333,0.3333333333333333,0.3333333333333333
3,0.3333333333333333,0.33333333333333326,0.33333333333333326
4,0.3333333333333333,0.33333333333333326,0.33333333333333326
5,0.3333333333333333,0.3333333333333332,0.3333333333333332
6,0.3333333333333333,0.3333333333333332,0.3333333333333332
7,0.3333333333333333,0.3333333333333332,0.3333333333333332
8,0.3333333333333333,0.33333333333333315,0.3333333333333332
9,0.3333333333333333,0.33333333333333315,0.33333333333333315
10,0.3333333333333333,0.33333333333333315,0.33333333333333315
11,0.3333333333333333,0.3333333333333331,0.3333333333333331
12,0.3333333333333333,0.33333333333333304,0.33333333333333304
13,0.3333333333333333,0.33333333333333304,0.33333333333333304
14,0.3333333333333333,0.33333333333333304,0.33333333333333304
15,0.3333333333333333,0.333333333333333,0.333333333333333
16,0.3333333333333333,0.333333333333333,0.333333333333333
17,0.3333333333333333,0.3333333333333329,0.3333333333333329
18,0.3333333333333333,0.333333333333333,0.333333333333333
19,0.3333333333333333,0.3333333333333329,0.3333333333333329
20,0.3333333333333333,0.33333333333333287,0.33333333333333287
21,0.3333333333333333,0.3333333333333329,0.3333333333333329
22,0.3333333333333333,0.3333333333333329,0.3333333333333329
23,0.3333333333333333,0.3333333333333329,0.3333333333333329
24,0.3333333333333333,0.33333333333333287,0.33333333333333287
25,0.3333333333333333,0.33333333333333287,0.33333333333333287
26,0.3333333333333333,0.33333333333333287,0.33333333333333287
27,0.3333333333333333,0.33333333333333287,0.33333333333333287
28,0.3333333333333333,0.3333333333333327,0.33333333333333276
29,0.3333333333333333,0.3333333333333327,0.3333333333333327
30,0.3333333333333333,0.33333333333333276,0.33333333333333276
31,0.3333333333333333,0.33333333333333276,0.33333333333333276
32,0.3333333333333333,0.3333333333333327,0.3333333333333327
33,0.3333333333333333,0.33333333333333276,0.33333333333333276
34,0.3333333333333333,0.33333333333333265,0.33333333333333265
35,0.3333333333333333,0.33333333333333276,0.33333333333333276
36,0.3333333333333333,0.3333333333333327,0.3333333333333327
37,0.3333333333333333,0.3333333333333327,0.33333333333333265
38,0.3333333333333333,0.3333333333333327,0.3333333333333327
39,0.3333333333333333,0.3333333333333326,0.33333333333333265
40,0.3333333333333333,0.33333333333333254,0.3333333333333326
41,0.3333333333333333,0.33333333333333254,0.33333333333333254
42,0.3333333333333333,0.33333333333333254,0.33333333333333254
43,0.3333333333333333,0.33333333333333254,0.33333333333333254
44,0.3333333333333333,0.3333333333333325,0.3333333333333325
45,0.3333333333333333,0.3333333333333325,0.3333333333333325
46,0.3333333333333333,0.3333333333333324,0.3333333333333324
47,0.3333333333333333,0.3333333333333324,0.3333333333333325
48,0.3333333333333333,0.3333333333333324,0.3333333333333324
49,0.3333333333333333,0.3333333333333323,0.3333333333333323
50,0.3333333333333333,0.3333333333333325,0.3333333333333324
51,0.3333333333333333,0.3333333333333324,0.3333333333333324
52,0.3333333333333333,0.33333333333333237,0.3333333333333324
53,0.3333333333333333,0.33333333333333237,0.33333333333333237
54,0.3333333333333333,0.33333333333333226,0.33333333333333226
55,0.3333333333333333,0.33333333333333226,0.33333333333333226
56,0.3333333333333333,0.3333333333333323,0.3333333333333323
57,0.3333333333333333,0.33333333333333226,0.33333333333333226
58,0.3333333333333333,0.33333333333333226,0.33333333333333226
59,0.3333333333333333,0.3333333333333322,0.3333333333333322
60,0.3333333333333333,0.33333333333333215,0.33333333333333215
61,0.3333333333333333,0.3333333333333322,0.3333333333333322
62,0.3333333333333333,0.3333333333333322,0.3333333333333322
63,0.3333333333333333,0.3333333333333322,0.3333333333333322
64,0.3333333333333333,0.33333333333333215,0.33333333333333215
65,0.3333333333333333,0.33333333333333215,0.33333333333333215
66,0.3333333333333333,0.3333333333333321,0.3333333333333321
67,0.3333333333333333,0.3333333333333321,0.3333333333333321
68,0.3333333333333333,0.33333333333333204,0.33333333333333204
69,0.3333333333333333,0.3333333333333321,0.33333333333333204
70,0.3333333333333333,0.33333333333333204,0.33333333333333204
71,0.3333333333333333,0.3333333333333319,0.3333333333333319
72,0.3333333333333333,0.33333333333333204,0.333333333333332
73,0.3333333333333333,0.333333333333332,0.333333333333332
74,0.3333333333333333,0.333333333333332,0.333333333333332
75,0.3333333333333333,0.33333333333333204,0.33333333333333204
76,0.3333333333333333,0.3333333333333318,0.3333333333333318
